focal,file,FileName,timestamp,date,time,individual,sex,age,location.long,location.lat,nutcracking,1st_arrival_ground,1st_strike_min,resource,n_nuts,fragmented,n_success,n_cons_ground,n_cons_tree,n_cons_unknown,obs
2023-01-13_1356_MVI_0128,2023-01-13_1356_MVI_0128,2023-01-13_1356_MVI_0128.MP4,1/13/2023 13:56,1/13/2023,13:56:00,Maria Bonita,female,adult,-40.89336,-3.82612,0,,,,,,,,,,
2023-01-13_1416_MVI_0130,2023-01-13_1416_MVI_0130,2023-01-13_1416_MVI_0130.MP4,1/13/2023 14:16,1/13/2023,14:16:00,Maria Bonita,female,adult,-40.89357,-3.82669,0,,,,,,,,,,
2023-01-13_1437_MVI_0135,2023-01-13_1437_MVI_0135,2023-01-13_1437_MVI_0135.MP4,1/13/2023 14:37,1/13/2023,14:37:00,Maria Bonita,female,adult,-40.89404,-3.82655,0,,,,,,,,,,
2023-01-13_1453_MVI_0139,2023-01-13_1453_MVI_0139,2023-01-13_1453_MVI_0139.MP4,1/13/2023 14:53,1/13/2023,14:53:00,Maria Bonita,female,adult,-40.8941,-3.82667,1,1,5,macauba,1,0,0,0,0,0,
2023-01-13_1520_MVI_0144,2023-01-13_1520_MVI_0144,2023-01-13_1520_MVI_0144.MP4,1/13/2023 15:20,1/13/2023,15:20:00,Maria Bonita,female,adult,-40.89502,-3.82721,0,,,,,,,,,,
2023-01-13_1536_MVI_0148,2023-01-13_1536_MVI_0148,2023-01-13_1536_MVI_0148.MP4,1/13/2023 15:36,1/13/2023,15:36:00,Maria Bonita,female,adult,-40.89574,-3.82663,0,,,,,,,,,,
2023-01-13_1551_MVI_0153,2023-01-13_1551_MVI_0153,2023-01-13_1551_MVI_0153.MP4,1/13/2023 15:51,1/13/2023,15:51:00,Maria Bonita,female,adult,-40.89606,-3.8264,0,,,,,,,,,,
2023-01-13_1609_MVI_0156,2023-01-13_1609_MVI_0156,2023-01-13_1609_MVI_0156.MP4,1/13/2023 16:09,1/13/2023,16:09:00,Maria Bonita,female,adult,-40.89672,-3.82611,0,,,,,,,,,,
2023-01-14_0819_MVI_0591,2023-01-14_0819_MVI_0591,2023-01-14_0819_MVI_0591.MP4,1/14/2023 8:19,1/14/2023,8:19:00,Fabiano,male,adult,-40.89559,-3.82635,0,,,,,,,,,,
2023-01-14_0836_MVI_0595,2023-01-14_0836_MVI_0595,2023-01-14_0836_MVI_0595.MP4,1/14/2023 8:36,1/14/2023,8:36:00,Fabiano,male,adult,-40.89534,-3.82638,0,,,,,,,,,,
2023-01-14_0854_MVI_0599,2023-01-14_0854_MVI_0599,2023-01-14_0854_MVI_0599.MP4,1/14/2023 8:54,1/14/2023,8:54:00,Fabiano,male,adult,-40.89541,-3.82631,0,,,,,,,,,,
2023-01-14_0931_MVI_0605,2023-01-14_0931_MVI_0605,2023-01-14_0931_MVI_0605.MP4,1/14/2023 9:31,1/14/2023,9:31:00,Fabiano,male,adult,-40.89506,-3.82588,0,,,,,,,,,,
2023-01-14_0951_MVI_0610,2023-01-14_0951_MVI_0610,2023-01-14_0951_MVI_0610.MP4,1/14/2023 9:51,1/14/2023,9:51:00,Fabiano,male,adult,-40.89578,-3.82629,0,,,,,,,,,,
2023-01-14_1008_MVI_0614,2023-01-14_1008_MVI_0614,2023-01-14_1008_MVI_0614.MP4,1/14/2023 10:08,1/14/2023,10:08:00,Fabiano,male,adult,-40.89579,-3.82656,0,,,,,,,,,,
2023-01-14_1026_MVI_0618,2023-01-14_1026_MVI_0618,2023-01-14_1026_MVI_0618.MP4,1/14/2023 10:26,1/14/2023,10:26:00,Fabiano,male,adult,-40.89591,-3.82658,0,,,,,,,,,,
2023-01-14_1042_MVI_0622,2023-01-14_1042_MVI_0622,2023-01-14_1042_MVI_0622.MP4,1/14/2023 10:42,1/14/2023,10:42:00,Fabiano,male,adult,-40.89569,-3.82667,0,,,,,,,,,,
2023-01-14_1056_MVI_0625,2023-01-14_1056_MVI_0625,2023-01-14_1056_MVI_0625.MP4,1/14/2023 10:56,1/14/2023,10:56:00,Fabiano,male,adult,-40.89548,-3.82636,0,,,,,,,,,,
2023-01-14_1112_MVI_0629,2023-01-14_1112_MVI_0629,2023-01-14_1112_MVI_0629.MP4,1/14/2023 11:12,1/14/2023,11:12:00,Fabiano,male,adult,-40.89545,-3.82633,0,,,,,,,,,,
2023-01-14_1136_MVI_0635,2023-01-14_1136_MVI_0635,2023-01-14_1136_MVI_0635.MP4,1/14/2023 11:36,1/14/2023,11:36:00,Fabiano,male,adult,-40.89631,-3.8259,0,,,,,,,,,,
2023-01-14_1152_MVI_0639,2023-01-14_1152_MVI_0639,2023-01-14_1152_MVI_0639.MP4,1/14/2023 11:52,1/14/2023,11:52:00,Fabiano,male,adult,-40.89685,-3.82584,0,,,,,,,,,,
2023-01-14_1238_MVI_0644,2023-01-14_1238_MVI_0644,2023-01-14_1238_MVI_0644.MP4,1/14/2023 12:38,1/14/2023,12:38:00,Fabiano,male,adult,-40.89817,-3.82733,0,,,,,,,,,,
2023-01-14_1307_MVI_0649,2023-01-14_1307_MVI_0649,2023-01-14_1307_MVI_0649.MP4,1/14/2023 13:07,1/14/2023,13:07:00,Fabiano,male,adult,-40.89898,-3.82727,0,,,,,,,,,,
2023-01-14_1323_MVI_0653,2023-01-14_1323_MVI_0653,2023-01-14_1323_MVI_0653.MP4,1/14/2023 13:23,1/14/2023,13:23:00,Fabiano,male,adult,-40.8996,-3.82696,1,1,3,babacu,1,0,1,0,1,0,
2023-01-14_1339_MVI_0659,2023-01-14_1339_MVI_0659,2023-01-14_1339_MVI_0659.MP4,1/14/2023 13:39,1/14/2023,13:39:00,Fabiano,male,adult,-40.89974,-3.82721,1,1,3,babacu,2,1,2,2,0,0,
2023-01-14_1357_MVI_0663,2023-01-14_1357_MVI_0663,2023-01-14_1357_MVI_0663.MP4,1/14/2023 13:57,1/14/2023,13:57:00,Fabiano,male,adult,-40.89999,-3.82702,0,,,,,,,,,,
2023-01-14_1412_MVI_0667,2023-01-14_1412_MVI_0667,2023-01-14_1412_MVI_0667.MP4,1/14/2023 14:12,1/14/2023,14:12:00,Fabiano,male,adult,-40.90021,-3.82639,0,,,,,,,,,,
2023-01-14_1427_MVI_0669,2023-01-14_1427_MVI_0669,2023-01-14_1427_MVI_0669.MP4,1/14/2023 14:27,1/14/2023,14:27:00,Fabiano,male,adult,-40.90079,-3.82606,0,,,,,,,,,,
2023-01-14_1503_MVI_0677,2023-01-14_1503_MVI_0677,2023-01-14_1503_MVI_0677.MP4,1/14/2023 15:03,1/14/2023,15:03:00,Fabiano,male,adult,-40.90157,-3.82552,0,,,,,,,,,,
2023-01-14_1536_MVI_0680,2023-01-14_1536_MVI_0680,2023-01-14_1536_MVI_0680.MP4,1/14/2023 15:36,1/14/2023,15:36:00,Fabiano,male,adult,-40.90163,-3.82531,0,,,,,,,,,,
2023-01-14_1554_MVI_0684,2023-01-14_1554_MVI_0684,2023-01-14_1554_MVI_0684.MP4,1/14/2023 15:54,1/14/2023,15:54:00,Fabiano,male,adult,-40.90161,-3.82553,0,,,,,,,,,,
2023-01-14_1616_MVI_0688,2023-01-14_1616_MVI_0688,2023-01-14_1616_MVI_0688.MP4,1/14/2023 16:16,1/14/2023,16:16:00,Fabiano,male,adult,-40.90158,-3.82543,0,,,,,,,,,,
2023-01-14_1632_MVI_0692,2023-01-14_1632_MVI_0692,2023-01-14_1632_MVI_0692.MP4,1/14/2023 16:32,1/14/2023,16:32:00,Fabiano,male,adult,-40.90161,-3.82536,0,,,,,,,,,,
2023-01-15_0809_MVI_0696,2023-01-15_0809_MVI_0696,2023-01-15_0809_MVI_0696.MP4,1/15/2023 8:09,1/15/2023,8:09:00,Canjica,male,subadult,-40.89545,-3.82574,0,,,,,,,,,,
2023-01-15_1025_MVI_0711,2023-01-15_1025_MVI_0711,2023-01-15_1025_MVI_0711.MP4,1/15/2023 10:25,1/15/2023,10:25:00,Canjica,male,subadult,-40.89654,-3.8261,0,,,,,,,,,,
2023-01-15_1050_MVI_0715,2023-01-15_1050_MVI_0715,2023-01-15_1050_MVI_0715.MP4,1/15/2023 10:50,1/15/2023,10:50:00,Canjica,male,subadult,-40.89643,-3.82611,0,,,,,,,,,,
2023-01-15_1105_MVI_0719,2023-01-15_1105_MVI_0719,2023-01-15_1105_MVI_0719.MP4,1/15/2023 11:05,1/15/2023,11:05:00,Canjica,male,subadult,-40.89616,-3.82616,0,,,,,,,,,,
2023-01-15_1120_MVI_0723,2023-01-15_1120_MVI_0723,2023-01-15_1120_MVI_0723.MP4,1/15/2023 11:20,1/15/2023,11:20:00,Canjica,male,subadult,-40.89657,-3.82586,0,,,,,,,,,,
2023-01-15_1135_MVI_0728,2023-01-15_1135_MVI_0728,2023-01-15_1135_MVI_0728.MP4,1/15/2023 11:35,1/15/2023,11:35:00,Canjica,male,subadult,-40.8967,-3.82583,0,,,,,,,,,,
2023-01-15_1152_MVI_0735,2023-01-15_1152_MVI_0735,2023-01-15_1152_MVI_0735.MP4,1/15/2023 11:52,1/15/2023,11:52:00,Canjica,male,subadult,-40.89664,-3.82585,0,,,,,,,,,,
2023-01-15_1219_MVI_0740,2023-01-15_1219_MVI_0740,2023-01-15_1219_MVI_0740.MP4,1/15/2023 12:19,1/15/2023,12:19:00,Canjica,male,subadult,-40.89656,-3.82595,0,,,,,,,,,,
2023-01-15_1241_MVI_0744,2023-01-15_1241_MVI_0744,2023-01-15_1241_MVI_0744.MP4,1/15/2023 12:41,1/15/2023,12:41:00,Canjica,male,subadult,-40.89659,-3.82657,0,,,,,,,,,,
2023-05-01_1108_MVI_2620,2023-05-01_1108_MVI_2620,2023-05-01_1108_MVI_2620.MP4,5/1/2023 11:08,5/1/2023,11:08:00,Xote,female,adult,-40.89257,-3.82618,0,,,,,,,,,,
2023-05-01_1126_MVI_2624,2023-05-01_1126_MVI_2624,2023-05-01_1126_MVI_2624.MP4,5/1/2023 11:26,5/1/2023,11:26:00,Xote,female,adult,-40.89277,-3.82625,1,0,1,macauba,2,0,2,0,2,0,
2023-05-01_1141_MVI_2629,2023-05-01_1141_MVI_2629,2023-05-01_1141_MVI_2629.MP4,5/1/2023 11:41,5/1/2023,11:41:00,Xote,female,adult,-40.89273,-3.82648,0,,,,,,,,,,
2023-05-01_1157_MVI_2633,2023-05-01_1157_MVI_2633,2023-05-01_1157_MVI_2633.MP4,5/1/2023 11:57,5/1/2023,11:57:00,Xote,female,adult,-40.89278,-3.82654,0,,,,,,,,,,
2023-05-01_1212_MVI_2636,2023-05-01_1212_MVI_2636,2023-05-01_1212_MVI_2636.MP4,5/1/2023 12:12,5/1/2023,12:12:00,Xote,female,adult,-40.89289,-3.82661,1,0,2,macauba,4,0,4,0,4,0,
2023-05-01_1227_MVI_2640,2023-05-01_1227_MVI_2640,2023-05-01_1227_MVI_2640.MP4,5/1/2023 12:27,5/1/2023,12:27:00,Xote,female,adult,-40.8931,-3.82661,1,0,1,macauba,1,0,1,0,1,0,
2023-05-01_1242_MVI_2643,2023-05-01_1242_MVI_2643,2023-05-01_1242_MVI_2643.MP4,5/1/2023 12:42,5/1/2023,12:42:00,Xote,female,adult,-40.89334,-3.82714,1,0,5,macauba,1,0,1,0,1,0,
2023-05-01_1301_MVI_2648,2023-05-01_1301_MVI_2648,2023-05-01_1301_MVI_2648.MP4,5/1/2023 13:01,5/1/2023,13:01:00,Xote,female,adult,-40.89352,-3.82717,1,0,3,macauba,3,0,3,0,3,0,
2023-05-01_1327_MVI_2653,2023-05-01_1327_MVI_2653,2023-05-01_1327_MVI_2653.MP4,5/1/2023 13:27,5/1/2023,13:27:00,Xote,female,adult,-40.89394,-3.82721,0,,,,,,,,,,
2023-05-01_1354_MVI_2659,2023-05-01_1354_MVI_2659,2023-05-01_1354_MVI_2659.MP4,5/1/2023 13:54,5/1/2023,13:54:00,Xote,female,adult,-40.89464,-3.82742,0,,,,,,,,,,
2023-05-01_1430_MVI_2663,2023-05-01_1430_MVI_2663,2023-05-01_1430_MVI_2663.MP4,5/1/2023 14:30,5/1/2023,14:30:00,Xote,female,adult,-40.8954,-3.8274,0,,,,,,,,,,
2023-05-01_1550_MVI_2668,2023-05-01_1550_MVI_2668,2023-05-01_1550_MVI_2668.MP4,5/1/2023 15:50,5/1/2023,15:50:00,Xote,female,adult,-40.89931,-3.82672,0,,,,,,,,,,
2022-09-19_0756_MVI_5690,2022-09-19_0756_MVI_5690,2022-09-19_0756_MVI_5690.MP4,9/19/2022 7:56,9/19/2022,7:56:00,Cuscuz,male,adult,-40.89496,-3.82656,0,,,,,,,,,,
2022-09-19_0815_MVI_5696,2022-09-19_0815_MVI_5696,2022-09-19_0815_MVI_5696.MP4,9/19/2022 8:15,9/19/2022,8:15:00,Cuscuz,male,adult,-40.89445,-3.82643,0,,,,,,,,,,
2022-09-19_0854_MVI_5706,2022-09-19_0854_MVI_5706,2022-09-19_0854_MVI_5706.MP4,9/19/2022 8:54,9/19/2022,8:54:00,Cuscuz,male,adult,-40.89491,-3.82662,0,,,,,,,,,,
2022-09-19_0908_MVI_5708,2022-09-19_0908_MVI_5708,2022-09-19_0908_MVI_5708.MP4,9/19/2022 9:08,9/19/2022,9:08:00,Cuscuz,male,adult,-40.89497,-3.82608,0,,,,,,,,,,
2022-09-19_1027_MVI_5714,2022-09-19_1027_MVI_5714,2022-09-19_1027_MVI_5714.MP4,9/19/2022 10:27,9/19/2022,10:27:00,Cuscuz,male,adult,-40.89375,-3.82614,0,,,,,,,,,,
2022-09-19_1206_MVI_5729,2022-09-19_1206_MVI_5729,2022-09-19_1206_MVI_5729.MP4,9/19/2022 12:06,9/19/2022,12:06:00,Cuscuz,male,adult,-40.89515,-3.82668,1,1,1,macauba,2,0,1,0,1,0,
2022-09-19_1222_MVI_5733,2022-09-19_1222_MVI_5733,2022-09-19_1222_MVI_5733.MP4,9/19/2022 12:22,9/19/2022,12:22:00,Cuscuz,male,adult,-40.89522,-3.82687,0,,,,,,,,,,
2022-09-19_1355_MVI_6253,2022-09-19_1355_MVI_6253,2022-09-19_1355_MVI_6253.MP4,9/19/2022 13:55,9/19/2022,13:55:00,Cuscuz,male,adult,-40.89627,-3.8262,0,,,,,,,,,,
2022-09-19_1411_MVI_6259,2022-09-19_1411_MVI_6259,2022-09-19_1411_MVI_6259.MP4,9/19/2022 14:11,9/19/2022,14:11:00,Cuscuz,male,adult,-40.8962,-3.82629,0,,,,,,,,,,
2022-09-19_1427_MVI_6262,2022-09-19_1427_MVI_6262,2022-09-19_1427_MVI_6262.MP4,9/19/2022 14:27,9/19/2022,14:27:00,Cuscuz,male,adult,-40.8965,-3.82685,0,,,,,,,,,,
2022-09-19_1448_MVI_6265,2022-09-19_1448_MVI_6265,2022-09-19_1448_MVI_6265.MP4,9/19/2022 14:48,9/19/2022,14:48:00,Cuscuz,male,adult,-40.89797,-3.8271,0,,,,,,,,,,
2022-09-20_0709_MVI_6245,2022-09-20_0709_MVI_6245,2022-09-20_0709_MVI_6245.MP4,9/20/2022 7:09,9/20/2022,7:09:00,Tapioca,female,adult,-40.89723,-3.82746,0,,,,,,,,,,
2022-09-20_1555_MVI_6254,2022-09-20_1555_MVI_6254,2022-09-20_1555_MVI_6254.MP4,9/20/2022 15:55,9/20/2022,15:55:00,Tapioca,female,adult,-40.9022,-3.82486,0,,,,,,,,,,
2023-05-04_0748_00003,2023-05-04_0748_00003,2023-05-04_0748_00003.MTS,5/4/2023 7:48,5/4/2023,7:48:00,Cajuína,female,adult,-40.8928,-3.82629,1,0,2,macauba,3,0,3,0,3,0,
2023-05-04_0807_00010,2023-05-04_0807_00010,2023-05-04_0807_00010.MTS,5/4/2023 8:07,5/4/2023,8:07:00,Cajuína,female,adult,-40.89267,-3.82639,0,,,,,,,,,,
2023-05-04_0855_00020,2023-05-04_0855_00020,2023-05-04_0855_00020.MTS,5/4/2023 8:55,5/4/2023,8:55:00,Cajuína,female,adult,-40.89159,-3.82672,0,,,,,,,,,,
2023-05-04_0915_00025,2023-05-04_0915_00025,2023-05-04_0915_00025.MTS,5/4/2023 9:15,5/4/2023,9:15:00,Cajuína,female,adult,-40.8918,-3.8268,0,,,,,,,,,,
2023-05-04_0933_00029,2023-05-04_0933_00029,2023-05-04_0933_00029.MTS,5/4/2023 9:33,5/4/2023,9:33:00,Cajuína,female,adult,-40.89203,-3.82717,0,,,,,,,,,,
2023-05-04_0951_00032,2023-05-04_0951_00032,2023-05-04_0951_00032.MTS,5/4/2023 9:51,5/4/2023,9:51:00,Cajuína,female,adult,-40.89237,-3.8273,0,,,,,,,,,,
2023-05-04_1009_00035,2023-05-04_1009_00035,2023-05-04_1009_00035.MTS,5/4/2023 10:09,5/4/2023,10:09:00,Cajuína,female,adult,-40.89279,-3.8276,0,,,,,,,,,,
2023-05-04_1027_00038,2023-05-04_1027_00038,2023-05-04_1027_00038.MTS,5/4/2023 10:27,5/4/2023,10:27:00,Cajuína,female,adult,-40.89384,-3.828,0,,,,,,,,,,
2023-05-04_1055_00041,2023-05-04_1055_00041,2023-05-04_1055_00041.MTS,5/4/2023 10:55,5/4/2023,10:55:00,Cajuína,female,adult,-40.89358,-3.82724,1,1,1,macauba,4,0,4,0,4,0,
2023-05-04_1124_00045,2023-05-04_1124_00045,2023-05-04_1124_00045.MTS,5/4/2023 11:24,5/4/2023,11:24:00,Cajuína,female,adult,-40.89455,-3.8274,1,0,1,macauba,3,0,3,0,3,0,
2023-05-04_1203_00055,2023-05-04_1203_00055,2023-05-04_1203_00055.MTS,5/4/2023 12:03,5/4/2023,12:03:00,Cajuína,female,adult,-40.89573,-3.82714,1,0,3,macauba,1,0,1,1,0,0,
2023-05-04_1306_00061,2023-05-04_1306_00061,2023-05-04_1306_00061.MTS,5/4/2023 13:06,5/4/2023,13:06:00,Cajuína,female,adult,-40.89796,-3.82681,0,,,,,,,,,,
2023-05-04_1323_00065,2023-05-04_1323_00065,2023-05-04_1323_00065.MTS,5/4/2023 13:23,5/4/2023,13:23:00,Cajuína,female,adult,-40.89862,-3.827,0,,,,,,,,,,
2023-05-04_1415_00070,2023-05-04_1415_00070,2023-05-04_1415_00070.MTS,5/4/2023 14:15,5/4/2023,14:15:00,Cajuína,female,adult,-40.89981,-3.82616,0,,,,,,,,,,
2023-05-04_1439_00073,2023-05-04_1439_00073,2023-05-04_1439_00073.MTS,5/4/2023 14:39,5/4/2023,14:39:00,Cajuína,female,adult,-40.901,-3.82526,0,,,,,,,,,,
2023-05-04_1504_00077,2023-05-04_1504_00077,2023-05-04_1504_00077.MTS,5/4/2023 15:04,5/4/2023,15:04:00,Cajuína,female,adult,-40.9007,-3.82519,0,,,,,,,,,,
2023-05-05_0757_MVI_2679,2023-05-05_0757_MVI_2679,2023-05-05_0757_MVI_2679.MP4,5/5/2023 7:57,5/5/2023,7:57:00,Canjica,male,subadult,-40.89294,-3.82596,0,,,,,,,,,,
2023-05-05_0813_MVI_2684,2023-05-05_0813_MVI_2684,2023-05-05_0813_MVI_2684.MP4,5/5/2023 8:13,5/5/2023,8:13:00,Canjica,male,subadult,-40.89273,-3.82636,0,,,,,,,,,,
2023-05-05_0829_MVI_2689,2023-05-05_0829_MVI_2689,2023-05-05_0829_MVI_2689.MP4,5/5/2023 8:29,5/5/2023,8:29:00,Canjica,male,subadult,-40.89265,-3.82633,0,,,,,,,,,,
2023-05-05_0903_MVI_2695,2023-05-05_0903_MVI_2695,2023-05-05_0903_MVI_2695.MP4,5/5/2023 9:03,5/5/2023,9:03:00,Canjica,male,subadult,-40.8926,-3.82643,1,1,1,macauba,3,0,3,0,3,0,
2023-05-05_0921_MVI_2699,2023-05-05_0921_MVI_2699,2023-05-05_0921_MVI_2699.MP4,5/5/2023 9:21,5/5/2023,9:21:00,Canjica,male,subadult,-40.8929,-3.82666,0,,,,,,,,,,
2023-05-05_0958_MVI_2704,2023-05-05_0958_MVI_2704,2023-05-05_0958_MVI_2704.MP4,5/5/2023 9:58,5/5/2023,9:58:00,Canjica,male,subadult,-40.89338,-3.82686,1,1,5,macauba,3,0,3,0,3,0,
2023-05-05_1014_MVI_2706,2023-05-05_1014_MVI_2706,2023-05-05_1014_MVI_2706.MP4,5/5/2023 10:14,5/5/2023,10:14:00,Canjica,male,subadult,-40.89388,-3.82697,1,1,1,macauba,3,0,3,0,3,0,
2023-05-05_1031_MVI_2711,2023-05-05_1031_MVI_2711,2023-05-05_1031_MVI_2711.MP4,5/5/2023 10:31,5/5/2023,10:31:00,Canjica,male,subadult,-40.89417,-3.82713,1,0,1,macauba,2,0,2,0,2,0,
2023-05-05_1051_MVI_2715,2023-05-05_1051_MVI_2715,2023-05-05_1051_MVI_2715.MP4,5/5/2023 10:51,5/5/2023,10:51:00,Canjica,male,subadult,-40.89462,-3.82759,1,0,2,macauba,5,0,5,2,1,2,
2023-05-05_1107_MVI_2719,2023-05-05_1107_MVI_2719,2023-05-05_1107_MVI_2719.MP4,5/5/2023 11:07,5/5/2023,11:07:00,Canjica,male,subadult,-40.89435,-3.82754,0,,,,,,,,,,
2023-05-05_1125_MVI_2725,2023-05-05_1125_MVI_2725,2023-05-05_1125_MVI_2725.MP4,5/5/2023 11:25,5/5/2023,11:25:00,Canjica,male,subadult,-40.89447,-3.82817,0,,,,,,,,,,
2023-05-05_1150_MVI_2733,2023-05-05_1150_MVI_2733,2023-05-05_1150_MVI_2733.MP4,5/5/2023 11:50,5/5/2023,11:50:00,Canjica,male,subadult,-40.89414,-3.82847,0,,,,,,,,,,
2023-05-05_1213_MVI_2737,2023-05-05_1213_MVI_2737,2023-05-05_1213_MVI_2737.MP4,5/5/2023 12:13,5/5/2023,12:13:00,Canjica,male,subadult,-40.89397,-3.82854,1,0,1,macauba,1,0,1,0,0,1,
2023-05-05_1251_MVI_2741,2023-05-05_1251_MVI_2741,2023-05-05_1251_MVI_2741.MP4,5/5/2023 12:51,5/5/2023,12:51:00,Canjica,male,subadult,-40.89465,-3.82823,0,,,,,,,,,,
2023-05-05_1341_MVI_2745,2023-05-05_1341_MVI_2745,2023-05-05_1341_MVI_2745.MP4,5/5/2023 13:41,5/5/2023,13:41:00,Canjica,male,subadult,-40.89512,-3.82759,0,,,,,,,,,,
2023-05-05_1409_MVI_2752,2023-05-05_1409_MVI_2752,2023-05-05_1409_MVI_2752.MP4,5/5/2023 14:09,5/5/2023,14:09:00,Canjica,male,subadult,-40.89673,-3.82747,0,,,,,,,,,,
2023-05-05_1431_MVI_2756,2023-05-05_1431_MVI_2756,2023-05-05_1431_MVI_2756.MP4,5/5/2023 14:31,5/5/2023,14:31:00,Canjica,male,subadult,-40.89705,-3.82715,0,,,,,,,,,,
2023-05-05_1449_MVI_2759,2023-05-05_1449_MVI_2759,2023-05-05_1449_MVI_2759.MP4,5/5/2023 14:49,5/5/2023,14:49:00,Canjica,male,subadult,-40.89785,-3.82691,0,,,,,,,,,,
2022-09-21_0720_MVI_6258,2022-09-21_0720_MVI_6258,2022-09-21_0720_MVI_6258.MP4,9/21/2022 7:20,9/21/2022,7:20:00,Maria Bonita,female,adult,-40.89863,-3.82685,0,,,,,,,,,,
2022-09-21_0732_MVI_6262,2022-09-21_0732_MVI_6262,2022-09-21_0732_MVI_6262.MP4,9/21/2022 7:32,9/21/2022,7:32:00,Maria Bonita,female,adult,-40.89862,-3.82697,0,,,,,,,,,,
2022-09-21_0758_MVI_6268,2022-09-21_0758_MVI_6268,2022-09-21_0758_MVI_6268.MP4,9/21/2022 7:58,9/21/2022,7:58:00,Maria Bonita,female,adult,-40.89851,-3.82734,0,,,,,,,,,,
2022-09-21_0813_MVI_6270,2022-09-21_0813_MVI_6270,2022-09-21_0813_MVI_6270.MP4,9/21/2022 8:13,9/21/2022,8:13:00,Maria Bonita,female,adult,-40.89853,-3.82747,0,,,,,,,,,,
2022-09-21_0853_MVI_6272,2022-09-21_0853_MVI_6272,2022-09-21_0853_MVI_6272.MP4,9/21/2022 8:53,9/21/2022,8:53:00,Maria Bonita,female,adult,-40.89779,-3.82812,0,,,,,,,,,,
2022-09-21_0909_MVI_6274,2022-09-21_0909_MVI_6274,2022-09-21_0909_MVI_6274.MP4,9/21/2022 9:09,9/21/2022,9:09:00,Maria Bonita,female,adult,-40.89769,-3.82819,0,,,,,,,,,,
2022-09-21_0928_MVI_6277,2022-09-21_0928_MVI_6277,2022-09-21_0928_MVI_6277.MP4,9/21/2022 9:28,9/21/2022,9:28:00,Maria Bonita,female,adult,-40.89744,-3.82853,0,,,,,,,,,,
2022-09-21_0944_MVI_6279,2022-09-21_0944_MVI_6279,2022-09-21_0944_MVI_6279.MP4,9/21/2022 9:44,9/21/2022,9:44:00,Maria Bonita,female,adult,-40.89685,-3.82832,0,,,,,,,,,,
2023-05-06_1104_MVI_2763,2023-05-06_1104_MVI_2763,2023-05-06_1104_MVI_2763.MP4,5/6/2023 11:04,5/6/2023,11:04:00,Cuscuz,male,adult,-40.89241,-3.8262,1,NA,1,macauba,5,0,5,0,5,0,
2023-05-06_1119_MVI_2769,2023-05-06_1119_MVI_2769,2023-05-06_1119_MVI_2769.MP4,5/6/2023 11:19,5/6/2023,11:19:00,Cuscuz,male,adult,-40.89275,-3.82637,1,NA,1,macauba,1,0,1,0,1,0,
2023-05-06_1136_MVI_2774,2023-05-06_1136_MVI_2774,2023-05-06_1136_MVI_2774.MP4,5/6/2023 11:36,5/6/2023,11:36:00,Cuscuz,male,adult,-40.8927,-3.82638,0,,,,,,,,,,
2023-05-06_1208_MVI_2783,2023-05-06_1208_MVI_2783,2023-05-06_1208_MVI_2783.MP4,5/6/2023 12:08,5/6/2023,12:08:00,Cuscuz,male,adult,-40.89277,-3.8267,0,,,,,,,,,,
2023-05-06_1224_MVI_2788,2023-05-06_1224_MVI_2788,2023-05-06_1224_MVI_2788.MP4,5/6/2023 12:24,5/6/2023,12:24:00,Cuscuz,male,adult,-40.89285,-3.82671,1,1,2,macauba,4,0,4,0,4,0,
2023-05-06_1240_MVI_2791,2023-05-06_1240_MVI_2791,2023-05-06_1240_MVI_2791.MP4,5/6/2023 12:40,5/6/2023,12:40:00,Cuscuz,male,adult,-40.893,-3.8266,0,,,,,,,,,,
2023-05-06_1257_MVI_2795,2023-05-06_1257_MVI_2795,2023-05-06_1257_MVI_2795.MP4,5/6/2023 12:57,5/6/2023,12:57:00,Cuscuz,male,adult,-40.89344,-3.82675,1,1,2,macauba,2,0,0,0,0,0,
2023-05-06_1315_MVI_2799,2023-05-06_1315_MVI_2799,2023-05-06_1315_MVI_2799.MP4,5/6/2023 13:15,5/6/2023,13:15:00,Cuscuz,male,adult,-40.89363,-3.82677,0,,,,,,,,,,
2023-05-06_1349_MVI_2803,2023-05-06_1349_MVI_2803,2023-05-06_1349_MVI_2803.MP4,5/6/2023 13:49,5/6/2023,13:49:00,Cuscuz,male,adult,-40.89387,-3.82718,1,0,1,macauba,4,0,4,3,1,0,
2023-05-06_1406_MVI_2810,2023-05-06_1406_MVI_2810,2023-05-06_1406_MVI_2810.MP4,5/6/2023 14:06,5/6/2023,14:06:00,Cuscuz,male,adult,-40.89378,-3.82715,0,,,,,,,,,,
2023-05-06_1423_MVI_2814,2023-05-06_1423_MVI_2814,2023-05-06_1423_MVI_2814.MP4,5/6/2023 14:23,5/6/2023,14:23:00,Cuscuz,male,adult,-40.89404,-3.8273,0,,,,,,,,,,
2023-05-06_1440_MVI_2818,2023-05-06_1440_MVI_2818,2023-05-06_1440_MVI_2818.MP4,5/6/2023 14:40,5/6/2023,14:40:00,Cuscuz,male,adult,-40.89455,-3.82743,0,,,,,,,,,,
