sample_id,focal,minute,timestamp,individual,sex,age,height,nutcracking
2022-08-05_1018_MVI_2997_0,2022-08-05_1018_MVI_2997,0,2022-08-05 10:18:00,Maria Moura,female,adult,3,1
2022-08-05_1037_MVI_3008_0,2022-08-05_1037_MVI_3008,0,2022-08-05 10:37:00,Maria Moura,female,adult,0,0
2022-08-05_1115_MVI_3019_0,2022-08-05_1115_MVI_3019,0,2022-08-05 11:15:00,Maria Moura,female,adult,0,0
2022-08-06_1158_MVI_3053_0,2022-08-06_1158_MVI_3053,0,2022-08-06 11:58:00,Tapioca,female,adult,10,0
2022-08-06_1215_MVI_3056_0,2022-08-06_1215_MVI_3056,0,2022-08-06 12:15:00,Tapioca,female,adult,7,0
2022-08-06_1231_MVI_3060_0,2022-08-06_1231_MVI_3060,0,2022-08-06 12:31:00,Tapioca,female,adult,10,0
2022-08-06_1308_MVI_3071_0,2022-08-06_1308_MVI_3071,0,2022-08-06 13:08:00,Tapioca,female,adult,10,0
2022-08-06_1325_MVI_3076_0,2022-08-06_1325_MVI_3076,0,2022-08-06 13:25:00,Tapioca,female,adult,6,0
2022-08-06_1341_MVI_3079_0,2022-08-06_1341_MVI_3079,0,2022-08-06 13:41:00,Tapioca,female,adult,4.5,0
2022-08-06_1459_MVI_3098_0,2022-08-06_1459_MVI_3098,0,2022-08-06 14:59:00,Tapioca,female,adult,10,0
2022-08-06_1358_MVI_3083_0,2022-08-06_1358_MVI_3083,0,2022-08-06 13:58:00,Tapioca,female,adult,3.5,0
2022-08-06_1516_MVI_3101_0,2022-08-06_1516_MVI_3101,0,2022-08-06 15:16:00,Tapioca,female,adult,4.5,0
2022-08-06_1551_MVI_3110_0,2022-08-06_1551_MVI_3110,0,2022-08-06 15:51:00,Tapioca,female,adult,4,0
2022-08-06_1645_MVI_3119_0,2022-08-06_1645_MVI_3119,0,2022-08-06 16:45:00,Tapioca,female,adult,5,1
2022-08-07_0654_MVI_3127_0,2022-08-07_0654_MVI_3127,0,2022-08-07 06:54:00,Chicó,male,adult,5,0
2022-08-07_0710_MVI_3131_0,2022-08-07_0710_MVI_3131,0,2022-08-07 07:10:00,Chicó,male,adult,3,1
2022-08-07_0729_MVI_3139_0,2022-08-07_0729_MVI_3139,0,2022-08-07 07:29:00,Chicó,male,adult,7,0
2022-08-07_0747_MVI_3143_0,2022-08-07_0747_MVI_3143,0,2022-08-07 07:47:00,Chicó,male,adult,1,0
2022-08-07_0857_MVI_3153_0,2022-08-07_0857_MVI_3153,0,2022-08-07 08:57:00,Chicó,male,adult,4,1
2022-08-07_0917_MVI_3157_0,2022-08-07_0917_MVI_3157,0,2022-08-07 09:17:00,Chicó,male,adult,7,0
2022-08-07_0939_MVI_3163_0,2022-08-07_0939_MVI_3163,0,2022-08-07 09:39:00,Chicó,male,adult,8,1
2022-08-07_0953_MVI_3170_0,2022-08-07_0953_MVI_3170,0,2022-08-07 09:53:00,Chicó,male,adult,6,0
2022-08-07_1018_MVI_3173_0,2022-08-07_1018_MVI_3173,0,2022-08-07 10:18:00,Chicó,male,adult,4.5,0
2022-08-07_0802_MVI_3148_0,2022-08-07_0802_MVI_3148,0,2022-08-07 08:02:00,Chicó,male,adult,9,0
2022-08-07_1034_MVI_3176_0,2022-08-07_1034_MVI_3176,0,2022-08-07 10:34:00,Chicó,male,adult,0,0
2022-08-07_1049_MVI_3179_0,2022-08-07_1049_MVI_3179,0,2022-08-07 10:49:00,Chicó,male,adult,6,0
2022-08-07_1106_MVI_3182_0,2022-08-07_1106_MVI_3182,0,2022-08-07 11:06:00,Chicó,male,adult,7,0
2022-08-07_1122_MVI_3188_0,2022-08-07_1122_MVI_3188,0,2022-08-07 11:22:00,Chicó,male,adult,1,0
2022-08-07_1143_MVI_3196_0,2022-08-07_1143_MVI_3196,0,2022-08-07 11:43:00,Chicó,male,adult,4,1
2022-08-07_1248_MVI_3205_0,2022-08-07_1248_MVI_3205,0,2022-08-07 12:48:00,Chicó,male,adult,8,0
2022-08-07_1347_MVI_3214_0,2022-08-07_1347_MVI_3214,0,2022-08-07 13:47:00,Chicó,male,adult,9,0
2022-08-07_1405_MVI_3218_0,2022-08-07_1405_MVI_3218,0,2022-08-07 14:05:00,Chicó,male,adult,8,0
2022-08-07_1424_MVI_3230_0,2022-08-07_1424_MVI_3230,0,2022-08-07 14:24:00,Chicó,male,adult,3.2,1
2022-08-07_1446_MVI_3239_0,2022-08-07_1446_MVI_3239,0,2022-08-07 14:46:00,Chicó,male,adult,3,0
2022-08-07_1627_MVI_3254_0,2022-08-07_1627_MVI_3254,0,2022-08-07 16:27:00,Chicó,male,adult,4,1
2022-08-10_0824_MVI_3258_0,2022-08-10_0824_MVI_3258,0,2022-08-10 08:24:00,Maria Bonita,female,adult,3,0
2022-08-10_0841_MVI_3261_0,2022-08-10_0841_MVI_3261,0,2022-08-10 08:41:00,Maria Bonita,female,adult,14,0
2022-08-10_0901_MVI_3270_0,2022-08-10_0901_MVI_3270,0,2022-08-10 09:01:00,Maria Bonita,female,adult,3,0
2022-08-10_0923_MVI_3279_0,2022-08-10_0923_MVI_3279,0,2022-08-10 09:23:00,Maria Bonita,female,adult,5,0
2022-08-10_0940_MVI_3284_0,2022-08-10_0940_MVI_3284,0,2022-08-10 09:40:00,Maria Bonita,female,adult,0,1
2022-08-10_1055_MVI_3305_0,2022-08-10_1055_MVI_3305,0,2022-08-10 10:55:00,Maria Bonita,female,adult,5,0
2022-08-10_1118_MVI_3310_0,2022-08-10_1118_MVI_3310,0,2022-08-10 11:18:00,Maria Bonita,female,adult,4,0
2022-08-10_1136_MVI_3315_0,2022-08-10_1136_MVI_3315,0,2022-08-10 11:36:00,Maria Bonita,female,adult,4.5,0
2022-08-10_1153_MVI_3318_0,2022-08-10_1153_MVI_3318,0,2022-08-10 11:53:00,Maria Bonita,female,adult,3,0
2022-08-10_1445_MVI_3361_0,2022-08-10_1445_MVI_3361,0,2022-08-10 14:45:00,Maria Bonita,female,adult,0,1
2022-08-10_1503_MVI_3365_0,2022-08-10_1503_MVI_3365,0,2022-08-10 15:03:00,Maria Bonita,female,adult,3,0
2022-08-10_1519_MVI_3367_0,2022-08-10_1519_MVI_3367,0,2022-08-10 15:19:00,Maria Bonita,female,adult,1,0
2022-08-10_1537_MVI_3372_0,2022-08-10_1537_MVI_3372,0,2022-08-10 15:37:00,Maria Bonita,female,adult,4.5,0
2022-08-11_1000_MVI_5442_0,2022-08-11_1000_MVI_5442,0,2022-08-11 10:00:00,Cajuína,female,adult,12,1
2022-08-11_1042_MVI_5454_0,2022-08-11_1042_MVI_5454,0,2022-08-11 10:42:00,Cajuína,female,adult,7,0
2022-08-11_1052_MVI_5457_0,2022-08-11_1052_MVI_5457,0,2022-08-11 10:52:00,Cajuína,female,adult,12,1
2022-08-11_1110_MVI_5459_0,2022-08-11_1110_MVI_5459,0,2022-08-11 11:10:00,Cajuína,female,adult,0.3,1
2022-08-11_1132_MVI_5468_0,2022-08-11_1132_MVI_5468,0,2022-08-11 11:32:00,Cajuína,female,adult,4,0
2022-08-11_1150_MVI_5472_0,2022-08-11_1150_MVI_5472,0,2022-08-11 11:50:00,Cajuína,female,adult,12,0
2022-08-11_1204_MVI_5479_0,2022-08-11_1204_MVI_5479,0,2022-08-11 12:04:00,Cajuína,female,adult,0.5,0
2022-08-11_1310_MVI_5486_0,2022-08-11_1310_MVI_5486,0,2022-08-11 13:10:00,Cajuína,female,adult,8,0
2022-08-11_1330_MVI_5489_0,2022-08-11_1330_MVI_5489,0,2022-08-11 13:30:00,Cajuína,female,adult,8,0
2022-08-11_1349_MVI_5494_0,2022-08-11_1349_MVI_5494,0,2022-08-11 13:49:00,Cajuína,female,adult,20,0
2022-08-11_1412_MVI_5497_0,2022-08-11_1412_MVI_5497,0,2022-08-11 14:12:00,Cajuína,female,adult,1.7,1
2022-08-11_1509_MVI_5503_0,2022-08-11_1509_MVI_5503,0,2022-08-11 15:09:00,Cajuína,female,adult,20,0
2022-08-11_1512_MVI_5505_0,2022-08-11_1512_MVI_5505,0,2022-08-11 15:12:00,Cajuína,female,adult,12,0
2022-08-11_1519_MVI_5507_0,2022-08-11_1519_MVI_5507,0,2022-08-11 15:19:00,Cajuína,female,adult,12,0
2022-08-11_1703_MVI_5530_0,2022-08-11_1703_MVI_5530,0,2022-08-11 17:03:00,Cajuína,female,adult,0.5,0
2022-08-21_1229_MVI_5509_0,2022-08-21_1229_MVI_5509,0,2022-08-21 12:29:00,João Grilo,male,subadult,4,0
2022-08-12_0813_MVI_5548_0,2022-08-12_0813_MVI_5548,0,2022-08-12 08:13:00,Baião,male,adult,4.5,0
2022-08-21_1245_MVI_5512_0,2022-08-21_1245_MVI_5512,0,2022-08-21 12:45:00,João Grilo,male,subadult,3,1
2022-08-12_0829_MVI_5556_0,2022-08-12_0829_MVI_5556,0,2022-08-12 08:29:00,Baião,male,adult,0,1
2022-08-12_0846_MVI_5562_0,2022-08-12_0846_MVI_5562,0,2022-08-12 08:46:00,Baião,male,adult,7,0
2022-08-12_0902_MVI_5565_0,2022-08-12_0902_MVI_5565,0,2022-08-12 09:02:00,Baião,male,adult,5,0
2022-08-12_0918_MVI_5572_0,2022-08-12_0918_MVI_5572,0,2022-08-12 09:18:00,Baião,male,adult,2,1
2022-08-11_1556_MVI_5518_0,2022-08-11_1556_MVI_5518,0,2022-08-11 15:56:00,Cajuína,female,adult,0.2,1
2022-08-13_0810_MVI_5646_0,2022-08-13_0810_MVI_5646,0,2022-08-13 08:10:00,Xote,female,adult,10,1
2022-08-13_0826_MVI_5657_0,2022-08-13_0826_MVI_5657,0,2022-08-13 08:26:00,Xote,female,adult,3,0
2022-08-13_0843_MVI_5660_0,2022-08-13_0843_MVI_5660,0,2022-08-13 08:43:00,Xote,female,adult,20,0
2022-08-13_0921_MVI_5667_0,2022-08-13_0921_MVI_5667,0,2022-08-13 09:21:00,Xote,female,adult,2.5,1
2022-08-13_0936_MVI_5671_0,2022-08-13_0936_MVI_5671,0,2022-08-13 09:36:00,Xote,female,adult,5,0
2022-08-13_0957_MVI_5676_0,2022-08-13_0957_MVI_5676,0,2022-08-13 09:57:00,Xote,female,adult,0.2,1
2022-08-13_1013_MVI_5681_0,2022-08-13_1013_MVI_5681,0,2022-08-13 10:13:00,Xote,female,adult,2.5,1
2022-08-13_1206_MVI_5699_0,2022-08-13_1206_MVI_5699,0,2022-08-13 12:06:00,Xote,female,adult,1,1
2022-08-13_1401_MVI_5719_0,2022-08-13_1401_MVI_5719,0,2022-08-13 14:01:00,Xote,female,adult,1.5,1
2022-08-13_1419_MVI_5722_0,2022-08-13_1419_MVI_5722,0,2022-08-13 14:19:00,Xote,female,adult,5,0
2022-08-13_1504_MVI_5728_0,2022-08-13_1504_MVI_5728,0,2022-08-13 15:04:00,Xote,female,adult,15,0
2022-08-14_0844_MVI_5438_0,2022-08-14_0844_MVI_5438,0,2022-08-14 08:44:00,Mucunzá,male,subadult,0.5,1
2022-08-14_0901_MVI_5440_0,2022-08-14_0901_MVI_5440,0,2022-08-14 09:01:00,Mucunzá,male,subadult,2,0
2022-08-14_0916_MVI_5444_0,2022-08-14_0916_MVI_5444,0,2022-08-14 09:16:00,Mucunzá,male,subadult,5,1
2022-08-14_0927_MVI_5448_0,2022-08-14_0927_MVI_5448,0,2022-08-14 09:27:00,Mucunzá,male,subadult,4,0
2022-08-14_0954_MVI_5458_0,2022-08-14_0954_MVI_5458,0,2022-08-14 09:54:00,Mucunzá,male,subadult,0,1
2022-08-14_1008_MVI_5459_0,2022-08-14_1008_MVI_5459,0,2022-08-14 10:08:00,Mucunzá,male,subadult,0,1
2022-11-01_0647_MVI_7363_0,2022-11-01_0647_MVI_7363,0,2022-11-01 06:47:00,Conceição,female,adult,0,0
2022-11-01_0704_MVI_7367_0,2022-11-01_0704_MVI_7367,0,2022-11-01 07:04:00,Conceição,female,adult,6,0
2022-11-01_0721_MVI_7370_0,2022-11-01_0721_MVI_7370,0,2022-11-01 07:21:00,Conceição,female,adult,0.2,0
2022-10-04_0840_MVI_6618_0,2022-10-04_0840_MVI_6618,0,2022-10-04 08:40:00,Mucunzá,male,subadult,9,0
2022-10-04_0906_MVI_6621_0,2022-10-04_0906_MVI_6621,0,2022-10-04 09:06:00,Mucunzá,male,subadult,0.5,0
2022-08-14_1023_MVI_5461_0,2022-08-14_1023_MVI_5461,0,2022-08-14 10:23:00,Mucunzá,male,subadult,0,1
2022-08-21_1312_MVI_5515_0,2022-08-21_1312_MVI_5515,0,2022-08-21 13:12:00,João Grilo,male,subadult,2,1
2022-08-21_1327_MVI_5517_0,2022-08-21_1327_MVI_5517,0,2022-08-21 13:27:00,João Grilo,male,subadult,7,1
2022-08-21_1345_MVI_5521_0,2022-08-21_1345_MVI_5521,0,2022-08-21 13:45:00,João Grilo,male,subadult,4,0
2022-08-21_1401_MVI_5523_0,2022-08-21_1401_MVI_5523,0,2022-08-21 14:01:00,João Grilo,male,subadult,3,0
2022-08-21_1416_MVI_5526_0,2022-08-21_1416_MVI_5526,0,2022-08-21 14:16:00,João Grilo,male,subadult,1.2,1
2022-10-04_0956_MVI_6630_0,2022-10-04_0956_MVI_6630,0,2022-10-04 09:56:00,Mucunzá,male,subadult,6,0
2022-08-21_1431_MVI_5527_0,2022-08-21_1431_MVI_5527,0,2022-08-21 14:31:00,João Grilo,male,subadult,3,1
2022-10-04_1006_MVI_6632_0,2022-10-04_1006_MVI_6632,0,2022-10-04 10:06:00,Mucunzá,male,subadult,4,0
2022-11-01_0841_MVI_7376_0,2022-11-01_0841_MVI_7376,0,2022-11-01 08:41:00,Conceição,female,adult,5,0
2022-11-01_0903_MVI_7383_0,2022-11-01_0903_MVI_7383,0,2022-11-01 09:03:00,Conceição,female,adult,0,0
2022-11-01_0916_MVI_7387_0,2022-11-01_0916_MVI_7387,0,2022-11-01 09:16:00,Conceição,female,adult,0.5,1
2022-11-01_0938_MVI_7391_0,2022-11-01_0938_MVI_7391,0,2022-11-01 09:38:00,Conceição,female,adult,0,0
2022-11-01_0954_MVI_7394_0,2022-11-01_0954_MVI_7394,0,2022-11-01 09:54:00,Conceição,female,adult,0.1,0
2022-11-01_1009_MVI_7399_0,2022-11-01_1009_MVI_7399,0,2022-11-01 10:09:00,Conceição,female,adult,3.5,0
2022-10-04_1158_MVI_6642_0,2022-10-04_1158_MVI_6642,0,2022-10-04 11:58:00,Mucunzá,male,subadult,5,0
2022-08-21_1445_MVI_5530_0,2022-08-21_1445_MVI_5530,0,2022-08-21 14:45:00,João Grilo,male,subadult,3,1
2022-08-21_1501_MVI_5531_0,2022-08-21_1501_MVI_5531,0,2022-08-21 15:01:00,João Grilo,male,subadult,6,0
2022-08-21_1522_MVI_5534_0,2022-08-21_1522_MVI_5534,0,2022-08-21 15:22:00,João Grilo,male,subadult,3,0
2022-08-21_1538_MVI_5536_0,2022-08-21_1538_MVI_5536,0,2022-08-21 15:38:00,João Grilo,male,subadult,4,0
2022-08-21_1607_MVI_5538_0,2022-08-21_1607_MVI_5538,0,2022-08-21 16:07:00,João Grilo,male,subadult,12,0
2022-10-04_1211_MVI_6646_0,2022-10-04_1211_MVI_6646,0,2022-10-04 12:11:00,Mucunzá,male,subadult,0,0
2022-08-14_1039_MVI_5463_0,2022-08-14_1039_MVI_5463,0,2022-08-14 10:39:00,Mucunzá,male,subadult,1,1
2022-08-14_1109_MVI_5469_0,2022-08-14_1109_MVI_5469,0,2022-08-14 11:09:00,Mucunzá,male,subadult,0,1
2022-08-14_1119_MVI_5471_0,2022-08-14_1119_MVI_5471,0,2022-08-14 11:19:00,Mucunzá,male,subadult,2,1
2022-08-14_1134_MVI_5473_0,2022-08-14_1134_MVI_5473,0,2022-08-14 11:34:00,Mucunzá,male,subadult,0,1
2022-08-14_1154_MVI_5474_0,2022-08-14_1154_MVI_5474,0,2022-08-14 11:54:00,Mucunzá,male,subadult,3,1
2022-08-14_1210_MVI_5475_0,2022-08-14_1210_MVI_5475,0,2022-08-14 12:10:00,Mucunzá,male,subadult,0,1
2022-08-14_1246_MVI_5478_0,2022-08-14_1246_MVI_5478,0,2022-08-14 12:46:00,Mucunzá,male,subadult,4,0
2022-08-14_1302_MVI_5479_0,2022-08-14_1302_MVI_5479,0,2022-08-14 13:02:00,Mucunzá,male,subadult,3,0
2022-11-01_1110_MVI_7410_0,2022-11-01_1110_MVI_7410,0,2022-11-01 11:10:00,Conceição,female,adult,0,0
2022-08-14_1317_MVI_5481_0,2022-08-14_1317_MVI_5481,0,2022-08-14 13:17:00,Mucunzá,male,subadult,3.5,1
2022-08-14_1333_MVI_5482_0,2022-08-14_1333_MVI_5482,0,2022-08-14 13:33:00,Mucunzá,male,subadult,2,1
2022-11-01_1127_MVI_7414_0,2022-11-01_1127_MVI_7414,0,2022-11-01 11:27:00,Conceição,female,adult,14,0
2022-08-14_1357_MVI_5487_0,2022-08-14_1357_MVI_5487,0,2022-08-14 13:57:00,Mucunzá,male,subadult,8,1
2022-11-01_1143_MVI_7417_0,2022-11-01_1143_MVI_7417,0,2022-11-01 11:43:00,Conceição,female,adult,8,0
2022-08-14_1415_MVI_5488_0,2022-08-14_1415_MVI_5488,0,2022-08-14 14:15:00,Mucunzá,male,subadult,0,1
2022-11-02_0702_MVI_7412_0,2022-11-02_0702_MVI_7412,0,2022-11-02 07:02:00,João Grilo,male,subadult,0,0
2022-08-14_1431_MVI_5489_0,2022-08-14_1431_MVI_5489,0,2022-08-14 14:31:00,Mucunzá,male,subadult,2,1
2022-08-14_1511_MVI_5492_0,2022-08-14_1511_MVI_5492,0,2022-08-14 15:11:00,Mucunzá,male,subadult,0,1
2022-11-02_0718_MVI_7418_0,2022-11-02_0718_MVI_7418,0,2022-11-02 07:18:00,João Grilo,male,subadult,4,0
2022-08-14_1526_MVI_5493_0,2022-08-14_1526_MVI_5493,0,2022-08-14 15:26:00,Mucunzá,male,subadult,5,1
2022-11-02_0734_MVI_7420_0,2022-11-02_0734_MVI_7420,0,2022-11-02 07:34:00,João Grilo,male,subadult,2,0
2022-08-14_1544_MVI_5494_0,2022-08-14_1544_MVI_5494,0,2022-08-14 15:44:00,Mucunzá,male,subadult,10,1
2022-10-04_1318_MVI_6660_0,2022-10-04_1318_MVI_6660,0,2022-10-04 13:18:00,Mucunzá,male,subadult,4,1
2022-10-04_1333_MVI_6663_0,2022-10-04_1333_MVI_6663,0,2022-10-04 13:33:00,Mucunzá,male,subadult,6,0
2022-08-12_1109_MVI_5581_0,2022-08-12_1109_MVI_5581,0,2022-08-12 11:09:00,Baião,male,adult,6,0
2022-08-12_1120_MVI_5584_0,2022-08-12_1120_MVI_5584,0,2022-08-12 11:20:00,Baião,male,adult,10,0
2022-08-12_1142_MVI_5589_0,2022-08-12_1142_MVI_5589,0,2022-08-12 11:42:00,Baião,male,adult,5,0
2022-08-12_1159_MVI_5592_0,2022-08-12_1159_MVI_5592,0,2022-08-12 11:59:00,Baião,male,adult,11,0
2022-08-12_1229_MVI_5601_0,2022-08-12_1229_MVI_5601,0,2022-08-12 12:29:00,Baião,male,adult,0.1,1
2022-08-12_1247_MVI_5605_0,2022-08-12_1247_MVI_5605,0,2022-08-12 12:47:00,Baião,male,adult,1,0
2022-08-12_1306_MVI_5608_0,2022-08-12_1306_MVI_5608,0,2022-08-12 13:06:00,Baião,male,adult,8,0
2022-08-12_1338_MVI_5611_0,2022-08-12_1338_MVI_5611,0,2022-08-12 13:38:00,Baião,male,adult,1.5,1
2022-11-02_0749_MVI_7422_0,2022-11-02_0749_MVI_7422,0,2022-11-02 07:49:00,João Grilo,male,subadult,3,0
2022-11-02_0825_MVI_7432_0,2022-11-02_0825_MVI_7432,0,2022-11-02 08:25:00,João Grilo,male,subadult,0,0
2022-11-02_0848_MVI_7436_0,2022-11-02_0848_MVI_7436,0,2022-11-02 08:48:00,João Grilo,male,subadult,8,0
2022-11-02_0911_MVI_7439_0,2022-11-02_0911_MVI_7439,0,2022-11-02 09:11:00,João Grilo,male,subadult,4,0
2022-08-12_1508_MVI_5620_0,2022-08-12_1508_MVI_5620,0,2022-08-12 15:08:00,Baião,male,adult,12,0
2022-08-12_1525_MVI_5622_0,2022-08-12_1525_MVI_5622,0,2022-08-12 15:25:00,Baião,male,adult,1,0
2022-08-12_1549_MVI_5628_0,2022-08-12_1549_MVI_5628,0,2022-08-12 15:49:00,Baião,male,adult,7,0
2022-08-12_1608_MVI_5632_0,2022-08-12_1608_MVI_5632,0,2022-08-12 16:08:00,Baião,male,adult,12,0
2022-08-12_1625_MVI_5639_0,2022-08-12_1625_MVI_5639,0,2022-08-12 16:25:00,Baião,male,adult,8,0
2022-08-12_1631_MVI_5641_0,2022-08-12_1631_MVI_5641,0,2022-08-12 16:31:00,Baião,male,adult,0,1
2022-11-02_0927_MVI_7441_0,2022-11-02_0927_MVI_7441,0,2022-11-02 09:27:00,João Grilo,male,subadult,0,1
2022-11-02_1014_MVI_7451_0,2022-11-02_1014_MVI_7451,0,2022-11-02 10:14:00,João Grilo,male,subadult,0.2,0
2022-11-02_1030_MVI_7452_0,2022-11-02_1030_MVI_7452,0,2022-11-02 10:30:00,João Grilo,male,subadult,5,0
2022-11-02_1109_MVI_7454_0,2022-11-02_1109_MVI_7454,0,2022-11-02 11:09:00,João Grilo,male,subadult,8,0
2022-11-02_1207_MVI_7457_0,2022-11-02_1207_MVI_7457,0,2022-11-02 12:07:00,João Grilo,male,subadult,3,0
2022-10-04_1359_MVI_6667_0,2022-10-04_1359_MVI_6667,0,2022-10-04 13:59:00,Mucunzá,male,subadult,16,0
2022-10-04_1513_MVI_6677_0,2022-10-04_1513_MVI_6677,0,2022-10-04 15:13:00,Mucunzá,male,subadult,1.8,0
2022-08-20_0945_MVI_5989_0,2022-08-20_0945_MVI_5989,0,2022-08-20 09:45:00,Baleia,female,adult,1.5,1
2022-08-20_1003_MVI_5993_0,2022-08-20_1003_MVI_5993,0,2022-08-20 10:03:00,Baleia,female,adult,5,0
2022-08-20_1022_MVI_5996_0,2022-08-20_1022_MVI_5996,0,2022-08-20 10:22:00,Baleia,female,adult,8,0
2022-08-20_1050_MVI_6002_0,2022-08-20_1050_MVI_6002,0,2022-08-20 10:50:00,Baleia,female,adult,7,0
2022-10-06_0710_MVI_6707_0,2022-10-06_0710_MVI_6707,0,2022-10-06 07:10:00,Baleia,female,adult,8,0
2022-10-06_0729_MVI_6716_0,2022-10-06_0729_MVI_6716,0,2022-10-06 07:29:00,Baleia,female,adult,12,0
2022-08-20_1108_MVI_6014_0,2022-08-20_1108_MVI_6014,0,2022-08-20 11:08:00,Baleia,female,adult,8,0
2022-08-20_1130_MVI_6024_0,2022-08-20_1130_MVI_6024,0,2022-08-20 11:30:00,Baleia,female,adult,0.5,1
2022-08-20_1153_MVI_6037_0,2022-08-20_1153_MVI_6037,0,2022-08-20 11:53:00,Baleia,female,adult,2,0
2022-08-20_1221_MVI_6045_0,2022-08-20_1221_MVI_6045,0,2022-08-20 12:21:00,Baleia,female,adult,6.5,0
2022-08-20_1237_MVI_6051_0,2022-08-20_1237_MVI_6051,0,2022-08-20 12:37:00,Baleia,female,adult,4.2,0
2022-08-20_1256_MVI_6058_0,2022-08-20_1256_MVI_6058,0,2022-08-20 12:56:00,Baleia,female,adult,12,0
2022-08-20_1342_MVI_6071_0,2022-08-20_1342_MVI_6071,0,2022-08-20 13:42:00,Baleia,female,adult,6,1
2022-08-20_1443_MVI_6087_0,2022-08-20_1443_MVI_6087,0,2022-08-20 14:43:00,Baleia,female,adult,9,0
2022-08-20_1538_MVI_6099_0,2022-08-20_1538_MVI_6099,0,2022-08-20 15:38:00,Baleia,female,adult,18,0
2022-08-20_1626_MVI_6102_0,2022-08-20_1626_MVI_6102,0,2022-08-20 16:26:00,Baleia,female,adult,2,1
2022-11-02_1222_MVI_7458_0,2022-11-02_1222_MVI_7458,0,2022-11-02 12:22:00,João Grilo,male,subadult,7,0
2022-11-02_1237_MVI_7459_0,2022-11-02_1237_MVI_7459,0,2022-11-02 12:37:00,João Grilo,male,subadult,7,0
2022-11-02_1253_MVI_7460_0,2022-11-02_1253_MVI_7460,0,2022-11-02 12:53:00,João Grilo,male,subadult,12,0
2022-11-02_1308_MVI_7461_0,2022-11-02_1308_MVI_7461,0,2022-11-02 13:08:00,João Grilo,male,subadult,6,0
2022-11-02_1332_MVI_7465_0,2022-11-02_1332_MVI_7465,0,2022-11-02 13:32:00,João Grilo,male,subadult,8,1
2022-11-02_1347_MVI_7466_0,2022-11-02_1347_MVI_7466,0,2022-11-02 13:47:00,João Grilo,male,subadult,6,0
2022-11-02_1402_MVI_7467_0,2022-11-02_1402_MVI_7467,0,2022-11-02 14:02:00,João Grilo,male,subadult,2,0
2022-11-02_1436_MVI_7476_0,2022-11-02_1436_MVI_7476,0,2022-11-02 14:36:00,João Grilo,male,subadult,0,0
2022-11-03_0815_MVI_7494_0,2022-11-03_0815_MVI_7494,0,2022-11-03 08:15:00,Chicó,male,adult,8.5,0
2022-11-03_0834_MVI_7497_0,2022-11-03_0834_MVI_7497,0,2022-11-03 08:34:00,Chicó,male,adult,4.5,0
2022-08-17_1108_MVI_5756_0,2022-08-17_1108_MVI_5756,0,2022-08-17 11:08:00,Baleia,female,adult,0,0
2022-08-17_1339_MVI_5786_0,2022-08-17_1339_MVI_5786,0,2022-08-17 13:39:00,Baleia,female,adult,0.3,1
2022-08-17_1410_MVI_5797_0,2022-08-17_1410_MVI_5797,0,2022-08-17 14:10:00,Baleia,female,adult,3,0
2022-08-18_1027_MVI_5820_0,2022-08-18_1027_MVI_5820,0,2022-08-18 10:27:00,Conceição,female,adult,1.5,0
2022-08-18_1044_MVI_5828_0,2022-08-18_1044_MVI_5828,0,2022-08-18 10:44:00,Conceição,female,adult,5,0
2022-08-18_1118_MVI_5832_0,2022-08-18_1118_MVI_5832,0,2022-08-18 11:18:00,Conceição,female,adult,0,1
2022-08-18_1136_MVI_5839_0,2022-08-18_1136_MVI_5839,0,2022-08-18 11:36:00,Conceição,female,adult,2.5,1
2022-08-18_1153_MVI_5844_0,2022-08-18_1153_MVI_5844,0,2022-08-18 11:53:00,Conceição,female,adult,10,1
2022-08-18_1215_MVI_5851_0,2022-08-18_1215_MVI_5851,0,2022-08-18 12:15:00,Conceição,female,adult,0.3,1
2022-08-18_1249_MVI_5858_0,2022-08-18_1249_MVI_5858,0,2022-08-18 12:49:00,Conceição,female,adult,4,0
2022-11-03_0901_MVI_7502_0,2022-11-03_0901_MVI_7502,0,2022-11-03 09:01:00,Chicó,male,adult,9,0
2022-11-03_1100_MVI_7515_0,2022-11-03_1100_MVI_7515,0,2022-11-03 11:00:00,Chicó,male,adult,9,0
2022-11-03_1119_MVI_7519_0,2022-11-03_1119_MVI_7519,0,2022-11-03 11:19:00,Chicó,male,adult,9,0
2022-11-03_1140_MVI_7522_0,2022-11-03_1140_MVI_7522,0,2022-11-03 11:40:00,Chicó,male,adult,9,0
2022-11-03_1213_MVI_7528_0,2022-11-03_1213_MVI_7528,0,2022-11-03 12:13:00,Chicó,male,adult,10,0
2022-11-03_1234_MVI_7532_0,2022-11-03_1234_MVI_7532,0,2022-11-03 12:34:00,Chicó,male,adult,10,0
2022-11-03_1255_MVI_7536_0,2022-11-03_1255_MVI_7536,0,2022-11-03 12:55:00,Chicó,male,adult,12,0
2022-11-03_1311_MVI_7540_0,2022-11-03_1311_MVI_7540,0,2022-11-03 13:11:00,Chicó,male,adult,9,0
2022-11-03_1335_MVI_7545_0,2022-11-03_1335_MVI_7545,0,2022-11-03 13:35:00,Chicó,male,adult,11,0
2022-11-03_1353_MVI_7548_0,2022-11-03_1353_MVI_7548,0,2022-11-03 13:53:00,Chicó,male,adult,12,0
