focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking
2023-06-01_0928_MVI_3872,2023-06-01 09:28:00,Canjica,male,subadult,-40.89160,-3.82504,1,1
2023-06-01_0945_MVI_3875,2023-06-01 09:45:00,Canjica,male,subadult,-40.89181,-3.82513,1,0
2023-06-01_1002_MVI_3878,2023-06-01 10:02:00,Canjica,male,subadult,-40.89188,-3.82526,1,0
2023-06-01_1019_MVI_3887,2023-06-01 10:19:00,Canjica,male,subadult,-40.89188,-3.82580,1,1
2023-01-19_0811_MVI_0770,2023-01-19 08:11:00,Açucena,female,adult,-40.89611,-3.82616,1,0
2023-01-19_0826_MVI_0775,2023-01-19 08:26:00,Açucena,female,adult,-40.89589,-3.82625,1,0
2023-01-19_0841_MVI_0780,2023-01-19 08:41:00,Açucena,female,adult,-40.89595,-3.82643,1,0
2023-01-19_0856_MVI_0785,2023-01-19 08:56:00,Açucena,female,adult,-40.89632,-3.82633,1,1
2023-01-19_0911_MVI_0788,2023-01-19 09:11:00,Açucena,female,adult,-40.89632,-3.82614,1,0
2023-01-19_1024_MVI_0801,2023-01-19 10:24:00,Açucena,female,adult,-40.89687,-3.82564,1,0
2023-01-19_1039_MVI_0804,2023-01-19 10:39:00,Açucena,female,adult,-40.89687,-3.82583,1,0
2023-01-19_1059_MVI_0810,2023-01-19 10:59:00,Açucena,female,adult,-40.89671,-3.82725,1,0
2023-01-19_1111_MVI_0813,2023-01-19 11:11:00,Açucena,female,adult,-40.89688,-3.82733,1,0
2023-01-19_1125_MVI_0816,2023-01-19 11:25:00,Açucena,female,adult,-40.89624,-3.82778,1,1
2023-01-19_1327_MVI_0827,2023-01-19 13:27:00,Açucena,female,adult,-40.89544,-3.82641,1,1
2023-01-19_1342_MVI_0831,2023-01-19 13:42:00,Açucena,female,adult,-40.89524,-3.82642,1,0
2023-01-19_1357_MVI_0836,2023-01-19 13:57:00,Açucena,female,adult,-40.89516,-3.82654,1,1
2023-01-19_1412_MVI_0839,2023-01-19 14:12:00,Açucena,female,adult,-40.89546,-3.82659,1,1
2023-01-19_1441_MVI_0845,2023-01-19 14:41:00,Açucena,female,adult,-40.89538,-3.82638,1,0
2023-01-19_1455_MVI_0852,2023-01-19 14:55:00,Açucena,female,adult,-40.89503,-3.82629,1,0
2022-09-27_1005_MVI_6560,2022-09-27 10:05:00,Chicó,male,adult,-40.89943,-3.82861,1,0
2022-09-27_1023_MVI_6565,2022-09-27 10:23:00,Chicó,male,adult,-40.89935,-3.82888,1,0
2022-09-27_1056_MVI_6572,2022-09-27 10:56:00,Chicó,male,adult,-40.89903,-3.82705,1,1
2022-09-27_1200_MVI_6580,2022-09-27 12:00:00,Chicó,male,adult,-40.90027,-3.82736,1,0
2022-09-27_1219_MVI_6585,2022-09-27 12:19:00,Chicó,male,adult,-40.89989,-3.82722,1,1
2022-09-27_1331_MVI_6593,2022-09-27 13:31:00,Chicó,male,adult,-40.90131,-3.82651,1,0
2022-09-29_0942_MVI_6547,2022-09-29 09:42:00,Maria Moura,female,adult,-40.89402,-3.82697,1,0
2022-09-29_1007_MVI_6552,2022-09-29 10:07:00,Maria Moura,female,adult,-40.89367,-3.82688,1,0
2022-09-29_1023_MVI_6554,2022-09-29 10:23:00,Maria Moura,female,adult,-40.89383,-3.82659,1,0
2022-09-29_1321_MVI_6579,2022-09-29 13:21:00,Maria Moura,female,adult,-40.89946,-3.82700,1,0
2022-09-29_1338_MVI_6583,2022-09-29 13:38:00,Maria Moura,female,adult,-40.89953,-3.82689,1,0
2022-09-29_1352_MVI_6586,2022-09-29 13:52:00,Maria Moura,female,adult,-40.89950,-3.82633,1,0
2022-09-29_1406_MVI_6590,2022-09-29 14:06:00,Maria Moura,female,adult,-40.89968,-3.82633,1,0
2022-09-29_1413_MVI_6592,2022-09-29 14:13:00,Maria Moura,female,adult,-40.89986,-3.82650,1,0
2022-09-29_1416_MVI_6594,2022-09-29 14:16:00,Maria Moura,female,adult,-40.89978,-3.82634,1,0
2022-09-30_0752_MVI_6609,2022-09-30 07:52:00,João Grilo,male,subadult,-40.89540,-3.82655,1,1
2022-09-30_0813_MVI_6615,2022-09-30 08:13:00,João Grilo,male,subadult,-40.89527,-3.82677,1,1
2022-09-30_0835_MVI_6626,2022-09-30 08:35:00,João Grilo,male,subadult,-40.89489,-3.82707,1,1
2022-09-30_0855_MVI_6630,2022-09-30 08:55:00,João Grilo,male,subadult,-40.89465,-3.82734,1,0
2022-09-30_0914_MVI_6634,2022-09-30 09:14:00,João Grilo,male,subadult,-40.89428,-3.82736,1,0
2022-09-30_1112_MVI_6646,2022-09-30 11:12:00,João Grilo,male,subadult,-40.89259,-3.82662,1,1
2022-09-30_1127_MVI_6650,2022-09-30 11:27:00,João Grilo,male,subadult,-40.89248,-3.82649,1,1
2022-09-30_1142_MVI_6655,2022-09-30 11:42:00,João Grilo,male,subadult,-40.89248,-3.82639,1,1
2022-09-30_1207_MVI_6664,2022-09-30 12:07:00,João Grilo,male,subadult,-40.89231,-3.82616,1,0
2022-09-30_1226_MVI_6669,2022-09-30 12:26:00,João Grilo,male,subadult,-40.89190,-3.82579,1,1
2022-09-30_1243_MVI_6675,2022-09-30 12:43:00,João Grilo,male,subadult,-40.89176,-3.82590,1,0
2022-09-30_1407_MVI_6692,2022-09-30 14:07:00,João Grilo,male,subadult,-40.89316,-3.82624,1,0
2023-06-01_1029_MVI_3890,2023-06-01 10:29:00,Canjica,male,subadult,-40.89200,-3.82569,1,1
2023-04-02_0807_MVI_1912,2023-04-02 08:07:00,Fabiano,male,adult,-40.89280,-3.82636,1,0
2023-04-02_0835_MVI_1919,2023-04-02 08:35:00,Fabiano,male,adult,-40.89238,-3.82657,1,1
2023-04-02_0849_MVI_1924,2023-04-02 08:49:00,Fabiano,male,adult,-40.89256,-3.82650,1,1
2023-04-02_0909_MVI_1931,2023-04-02 09:09:00,Fabiano,male,adult,-40.89246,-3.82648,1,1
2023-04-02_0923_MVI_1936,2023-04-02 09:23:00,Fabiano,male,adult,-40.89725,-3.82625,1,1
2023-04-02_0939_MVI_1942,2023-04-02 09:39:00,Fabiano,male,adult,-40.89268,-3.82630,1,0
2023-04-02_0956_MVI_1949,2023-04-02 09:56:00,Fabiano,male,adult,-40.89250,-3.82624,1,0
2023-04-02_1012_MVI_1954,2023-04-02 10:12:00,Fabiano,male,adult,-40.89256,-3.82602,1,0
2023-04-02_1030_MVI_1959,2023-04-02 10:30:00,Fabiano,male,adult,-40.89226,-3.82584,1,0
2023-04-02_1044_MVI_1962,2023-04-02 10:44:00,Fabiano,male,adult,-40.89203,-3.82566,1,0
2023-04-02_1059_MVI_1967,2023-04-02 10:59:00,Fabiano,male,adult,-40.89223,-3.82528,1,0
2023-04-02_1115_MVI_1971,2023-04-02 11:15:00,Fabiano,male,adult,-40.89206,-3.82543,1,0
2023-04-02_1130_MVI_1975,2023-04-02 11:30:00,Fabiano,male,adult,-40.89190,-3.82560,1,1
2023-04-02_1157_MVI_1981,2023-04-02 11:57:00,Fabiano,male,adult,-40.89131,-3.82578,1,0
2023-04-02_1211_MVI_1984,2023-04-02 12:11:00,Fabiano,male,adult,-40.89134,-3.82582,1,0
2023-04-02_1227_MVI_1987,2023-04-02 12:27:00,Fabiano,male,adult,-40.89151,-3.82582,1,0
2023-04-02_1243_MVI_1993,2023-04-02 12:43:00,Fabiano,male,adult,-40.89174,-3.82620,1,0
2023-04-02_1258_MVI_1997,2023-04-02 12:58:00,Fabiano,male,adult,-40.89191,-3.82665,1,0
2023-04-02_1313_MVI_2001,2023-04-02 13:13:00,Fabiano,male,adult,-40.89206,-3.82676,1,1
2023-04-02_1407_MVI_2007,2023-04-02 14:07:00,Fabiano,male,adult,-40.89332,-3.82733,1,1
2023-04-02_1422_MVI_2014,2023-04-02 14:22:00,Fabiano,male,adult,-40.89347,-3.82721,1,0
2023-04-04_0912_MVI_2019,2023-04-04 09:12:00,Xote,female,adult,-40.89362,-3.82676,1,1
2023-04-04_0942_MVI_2028,2023-04-04 09:42:00,Xote,female,adult,-40.89284,-3.82654,1,1
2023-04-04_0957_MVI_2032,2023-04-04 09:57:00,Xote,female,adult,-40.89294,-3.82679,1,1
2023-04-04_1014_MVI_2038,2023-04-04 10:14:00,Xote,female,adult,-40.89283,-3.82655,1,0
2023-05-16_0724_MVI_3383,2023-05-16 07:24:00,Baleia,female,adult,-40.89167,-3.82599,1,0
2023-05-16_0924_MVI_3400,2023-05-16 09:24:00,Baleia,female,adult,-40.89344,-3.82713,1,0
2023-05-16_0945_MVI_3405,2023-05-16 09:45:00,Baleia,female,adult,-40.89386,-3.82727,1,0
2023-05-16_1001_MVI_3411,2023-05-16 10:01:00,Baleia,female,adult,-40.89339,-3.82728,1,1
2023-05-16_1019_MVI_3413,2023-05-16 10:19:00,Baleia,female,adult,-40.89341,-3.82748,1,0
2023-05-16_1039_MVI_3416,2023-05-16 10:39:00,Baleia,female,adult,-40.89395,-3.82737,1,0
2023-05-16_1425_MVI_3424,2023-05-16 14:25:00,Baleia,female,adult,-40.89732,-3.82649,1,0
2023-05-16_1442_MVI_3433,2023-05-16 14:42:00,Baleia,female,adult,-40.89738,-3.82586,1,0
2023-06-01_1202_MVI_3896,2023-06-01 12:02:00,Canjica,male,subadult,-40.89319,-3.82637,1,1
2023-06-01_1218_MVI_3899,2023-06-01 12:18:00,Baleia,female,adult,-40.89334,-3.82651,1,0
2023-07-01_0741_MVI_5151,2023-07-01 07:41:00,Xote,female,adult,-40.89571,-3.82645,1,1
2023-06-01_1235_MVI_3903,2023-06-01 12:35:00,Canjica,male,subadult,-40.89317,-3.82663,1,1
2023-06-01_1251_MVI_3906,2023-06-01 12:51:00,Canjica,male,subadult,-40.89305,-3.82697,1,1
2023-04-04_1143_MVI_2047,2023-04-04 11:43:00,Xote,female,adult,-40.89132,-3.82775,1,0
2023-06-01_1307_MVI_3909,2023-06-01 13:07:00,Canjica,male,subadult,-40.89328,-3.82699,1,1
2023-07-01_0757_MVI_5158,2023-07-01 07:57:00,Xote,female,adult,-40.89564,-3.82636,1,1
2023-04-04_1214_MVI_2054,2023-04-04 12:14:00,Xote,female,adult,-40.89270,-3.82759,1,1
2023-04-04_1229_MVI_2060,2023-04-04 12:29:00,Xote,female,adult,-40.89286,-3.82765,1,1
2023-06-01_1330_MVI_3917,2023-06-01 13:30:00,Canjica,male,subadult,-40.89341,-3.82716,1,1
2023-04-04_1244_MVI_2063,2023-04-04 12:44:00,Xote,female,adult,-40.89318,-3.82753,1,0
2023-04-04_1300_MVI_2069,2023-04-04 13:00:00,Xote,female,adult,-40.89354,-3.82719,1,1
2023-06-01_1357_MVI_3923,2023-06-01 13:57:00,Canjica,male,subadult,-40.89338,-3.82713,1,1
2023-04-04_1318_MVI_2073,2023-04-04 13:18:00,Xote,female,adult,-40.89467,-3.82747,1,1
2023-06-01_1413_MVI_3926,2023-06-01 14:13:00,Canjica,male,subadult,-40.89361,-3.82747,1,0
2023-06-01_1433_MVI_3930,2023-06-01 14:33:00,Canjica,male,subadult,-40.89440,-3.82755,1,1
2023-06-02_0836_MVI_3934,2023-06-02 08:36:00,Mucunzá,male,subadult,-40.89268,-3.82622,1,1
2023-06-02_0854_MVI_3939,2023-06-02 08:54:00,Mucunzá,male,subadult,-40.89284,-3.82666,1,0
2023-06-02_0920_MVI_3947,2023-06-02 09:20:00,Mucunzá,male,subadult,-40.89277,-3.82707,1,0
2023-06-02_0936_MVI_3951,2023-06-02 09:36:00,Mucunzá,male,subadult,-40.89253,-3.82721,1,0
2023-06-02_0951_MVI_3954,2023-06-02 09:51:00,Mucunzá,male,subadult,-40.89243,-3.82671,1,1
2023-06-02_1016_MVI_3960,2023-06-02 10:16:00,Mucunzá,male,subadult,-40.89264,-3.82691,1,1
2022-11-13_0736_MVI_7638,2022-11-13 07:36:00,Cajuína,female,adult,-40.89669,-3.82677,1,0
2022-11-13_0757_MVI_7643,2022-11-13 07:57:00,Cajuína,female,adult,-40.89631,-3.82627,1,0
2022-11-13_1230_MVI_7662,2022-11-13 12:30:00,Cajuína,female,adult,-40.89519,-3.82670,1,1
2022-11-13_1245_MVI_7666,2022-11-13 12:45:00,Cajuína,female,adult,-40.89535,-3.82669,1,0
2022-11-13_1258_MVI_7670,2022-11-13 12:58:00,Cajuína,female,adult,-40.89547,-3.82660,1,0
2022-11-13_1308_MVI_7672,2022-11-13 13:08:00,Cajuína,female,adult,-40.89571,-3.82657,1,0
2022-11-13_1324_MVI_7677,2022-11-13 13:24:00,Cajuína,female,adult,-40.89590,-3.82674,1,0
2022-11-13_1339_MVI_7681,2022-11-13 13:39:00,Cajuína,female,adult,-40.89603,-3.82669,1,0
2022-11-13_1354_MVI_7686,2022-11-13 13:54:00,Cajuína,female,adult,-40.89623,-3.82704,1,0
2022-11-13_1410_MVI_7690,2022-11-13 14:10:00,Cajuína,female,adult,-40.89651,-3.82696,1,0
2022-11-13_1427_MVI_7694,2022-11-13 14:27:00,Cajuína,female,adult,-40.89694,-3.82721,1,0
2022-11-13_1501_MVI_7705,2022-11-13 15:01:00,Cajuína,female,adult,-40.89723,-3.82660,1,0
2022-11-13_1521_MVI_7710,2022-11-13 15:21:00,Cajuína,female,adult,-40.89783,-3.82687,1,0
2023-01-25_0718_MVI_0477,2023-01-25 07:18:00,Maria Bonita,female,adult,-40.89560,-3.82581,1,0
2023-01-25_0733_MVI_0480,2023-01-25 07:33:00,Maria Bonita,female,adult,-40.89554,-3.82550,1,0
2023-01-25_0758_MVI_0486,2023-01-25 07:58:00,Maria Bonita,female,adult,-40.89557,-3.82587,1,0
2023-01-25_0814_MVI_0489,2023-01-25 08:14:00,Maria Bonita,female,adult,-40.89557,-3.82602,1,1
2023-01-25_0827_MVI_0493,2023-01-25 08:27:00,Maria Bonita,female,adult,-40.89587,-3.82618,1,0
2023-01-25_0851_MVI_0495,2023-01-25 08:51:00,Maria Bonita,female,adult,-40.89674,-3.82665,1,0
2023-01-25_0907_MVI_0498,2023-01-25 09:07:00,Maria Bonita,female,adult,-40.89714,-3.82747,1,1
2023-01-25_0924_MVI_0503,2023-01-25 09:24:00,Maria Bonita,female,adult,-40.89798,-3.82719,1,0
2023-01-25_1000_MVI_0507,2023-01-25 10:00:00,Maria Bonita,female,adult,-40.89846,-3.82669,1,0
2023-01-25_1118_MVI_0513,2023-01-25 11:18:00,Maria Bonita,female,adult,-40.90005,-3.82697,1,0
2023-01-25_1203_MVI_0520,2023-01-25 12:03:00,Maria Bonita,female,adult,-40.89972,-3.82745,1,0
2023-01-25_1218_MVI_0523,2023-01-25 12:18:00,Maria Bonita,female,adult,-40.89940,-3.82731,1,0
2023-01-25_1233_MVI_0526,2023-01-25 12:33:00,Maria Bonita,female,adult,-40.89943,-3.82717,1,0
2023-01-25_1248_MVI_0529,2023-01-25 12:48:00,Maria Bonita,female,adult,-40.89919,-3.82728,1,0
2023-01-25_1259_MVI_0532,2023-01-25 12:59:00,Maria Bonita,female,adult,-40.89897,-3.82719,1,0
2023-01-25_1307_MVI_0534,2023-01-25 13:07:00,Maria Bonita,female,adult,-40.89857,-3.82712,1,0
2023-01-25_1319_MVI_0536,2023-01-25 13:19:00,Maria Bonita,female,adult,-40.89806,-3.82724,1,0
2023-01-25_1341_MVI_0538,2023-01-25 13:41:00,Maria Bonita,female,adult,-40.89809,-3.82696,1,0
2023-05-17_0856_MVI_3445,2023-05-17 08:56:00,Betânia,female,adult,-40.89243,-3.82648,1,0
2023-05-17_0912_MVI_3448,2023-05-17 09:12:00,Betânia,female,adult,-40.89259,-3.82644,1,0
2023-05-17_0954_MVI_3461,2023-05-17 09:54:00,Betânia,female,adult,-40.89256,-3.82641,1,0
2023-05-17_1022_MVI_3466,2023-05-17 10:22:00,Betânia,female,adult,-40.89310,-3.82595,1,0
2023-05-17_1037_MVI_3470,2023-05-17 10:37:00,Betânia,female,adult,-40.89291,-3.82576,1,0
2023-05-17_1101_MVI_3476,2023-05-17 11:01:00,Betânia,female,adult,-40.89347,-3.82659,1,0
2023-05-17_1116_MVI_3481,2023-05-17 11:16:00,Betânia,female,adult,-40.89385,-3.82709,1,0
2023-05-17_1138_MVI_3489,2023-05-17 11:38:00,Betânia,female,adult,-40.89388,-3.82711,1,0
2023-05-17_1153_MVI_3492,2023-05-17 11:53:00,Betânia,female,adult,-40.89386,-3.82718,1,0
2023-05-17_1210_MVI_3496,2023-05-17 12:10:00,Betânia,female,adult,-40.89415,-3.82750,1,0
2023-05-18_0936_MVI_3522,2023-05-18 09:36:00,Açucena,female,adult,-40.89260,-3.82607,1,0
2023-05-18_0951_MVI_3529,2023-05-18 09:51:00,Açucena,female,adult,-40.89258,-3.82643,1,1
2023-05-18_1007_MVI_3533,2023-05-18 10:07:00,Açucena,female,adult,-40.89273,-3.82651,1,1
2023-05-18_1021_MVI_3537,2023-05-18 10:21:00,Açucena,female,adult,-40.89322,-3.82680,1,0
2023-05-18_1043_00005,2023-05-18 10:43:00,Açucena,female,adult,-40.89345,-3.82684,1,0
2023-05-18_1056_MVI_3546,2023-05-18 10:56:00,Açucena,female,adult,-40.89373,-3.82717,1,0
2023-05-18_1125_MVI_3550,2023-05-18 11:25:00,Açucena,female,adult,-40.89361,-3.82771,1,0
2023-05-18_1140_MVI_3557,2023-05-18 11:40:00,Açucena,female,adult,-40.89357,-3.82819,1,0
2023-05-18_1155_MVI_3562,2023-05-18 11:55:00,Açucena,female,adult,-40.89389,-3.82815,1,0
2023-05-18_1210_MVI_3565,2023-05-18 12:10:00,Açucena,female,adult,-40.89409,-3.82802,1,0
2023-05-18_1321_MVI_3580,2023-05-18 13:21:00,Açucena,female,adult,-40.89458,-3.82769,1,0
2023-05-18_1406_MVI_3590,2023-05-18 14:06:00,Açucena,female,adult,-40.89531,-3.82635,1,0
2023-05-18_1421_MVI_3593,2023-05-18 14:21:00,Açucena,female,adult,-40.89527,-3.82595,1,0
2023-04-04_1422_MVI_2082,2023-04-04 14:22:00,Xote,female,adult,-40.89730,-3.82656,1,0
2023-04-04_1447_MVI_2087,2023-04-04 14:47:00,Xote,female,adult,-40.89824,-3.82661,1,0
2023-06-02_1032_MVI_3965,2023-06-02 10:32:00,Mucunzá,male,subadult,-40.89267,-3.82658,1,1
2023-06-02_1047_MVI_3969,2023-06-02 10:47:00,Mucunzá,male,subadult,-40.89304,-3.82658,1,0
2023-04-07_0809_00001,2023-04-07 08:09:00,Canjica,male,subadult,-40.89348,-3.82631,1,0
2023-06-02_1114_MVI_3976,2023-06-02 11:14:00,Mucunzá,male,subadult,-40.89298,-3.82641,1,0
2023-04-07_0825_00004,2023-04-07 08:25:00,Canjica,male,subadult,-40.89252,-3.82668,1,1
2023-06-02_1130_MVI_3979,2023-06-02 11:30:00,Mucunzá,male,subadult,-40.89278,-3.82628,1,0
2023-04-07_0841_00010,2023-04-07 08:41:00,Canjica,male,subadult,-40.89285,-3.82672,1,0
2023-06-02_1145_MVI_3984,2023-06-02 11:45:00,Mucunzá,male,subadult,-40.89236,-3.82617,1,0
2023-04-07_0900_00013,2023-04-07 09:00:00,Canjica,male,subadult,-40.89243,-3.82674,1,1
2023-06-02_1203_MVI_3988,2023-06-02 12:03:00,Mucunzá,male,subadult,-40.89239,-3.82621,1,1
2023-06-02_1234_MVI_3999,2023-06-02 12:34:00,Mucunzá,male,subadult,-40.89204,-3.82635,1,0
2023-04-07_1022_00018,2023-04-07 10:22:00,Canjica,male,subadult,-40.89220,-3.82676,1,1
2023-04-07_1113_00023,2023-04-07 11:13:00,Canjica,male,subadult,-40.89305,-3.82765,1,0
2023-04-07_1130_00026,2023-04-07 11:30:00,Canjica,male,subadult,-40.89337,-3.82726,1,1
2023-06-02_1252_MVI_4006,2023-06-02 12:52:00,Mucunzá,male,subadult,-40.89192,-3.82651,1,0
2023-06-02_1307_MVI_4009,2023-06-02 13:07:00,Mucunzá,male,subadult,-40.89133,-3.82608,1,0
2023-06-02_1323_MVI_4012,2023-06-02 13:23:00,Mucunzá,male,subadult,-40.89128,-3.82588,1,0
2023-06-02_1339_MVI_4020,2023-06-02 13:39:00,Mucunzá,male,subadult,-40.89139,-3.82590,1,1
2023-06-02_1354_MVI_4024,2023-06-02 13:54:00,Mucunzá,male,subadult,-40.89150,-3.82507,1,0
2023-06-02_1413_MVI_4028,2023-06-02 14:13:00,Mucunzá,male,subadult,-40.89141,-3.82483,1,1
2023-06-02_1438_MVI_4034,2023-06-02 14:38:00,Mucunzá,male,subadult,-40.89210,-3.82526,1,0
2023-06-02_1501_MVI_4040,2023-06-02 15:01:00,Mucunzá,male,subadult,-40.89289,-3.82576,1,0
2023-06-03_0836_MVI_4050,2023-06-03 08:36:00,Maria Bonita,female,adult,-40.89248,-3.82665,1,1
2023-06-03_0852_MVI_4054,2023-06-03 08:52:00,Maria Bonita,female,adult,-40.89212,-3.82675,1,1
2022-11-14_1022_MVI_7732,2022-11-14 10:22:00,Xote,female,adult,-40.89898,-3.82703,1,0
2022-11-14_1039_MVI_7735,2022-11-14 10:39:00,Xote,female,adult,-40.89911,-3.82712,1,0
